Year,Game Number,Home Team,Away Team,L_2 Cluster,H_1 Cluster
2011,15,NO,MIN,5,4
2011,15,NYJ,PHI,9,7
2011,15,PIT,SF,5,8
2011,15,SEA,CHI,6,4
2011,15,TEN,IND,6,4
2011,15,WAS,NYG,9,8
2011,16,ARI,CIN,9,8
2011,16,ATL,NO,9,8
2011,16,CHI,GB,9,8
2011,16,CLE,BAL,9,8
2011,16,DEN,BUF,5,4
2011,16,HOU,IND,8,2
2011,16,JAX,TEN,9,8
2011,16,MIA,NE,4,2
2011,16,MIN,WAS,7,3
2011,16,NYG,NYJ,7,6
2011,16,OAK,KC,7,3
2011,16,PHI,DAL,9,8
2011,16,SD,DET,9,8
2011,16,SF,SEA,2,5
2011,16,STL,PIT,9,8
2011,16,TB,CAR,9,8
2011,17,BAL,CIN,5,8
2011,17,BUF,NE,2,5
2011,17,CAR,NO,9,8
2011,17,CHI,MIN,7,3
2011,17,DAL,NYG,9,8
2011,17,DET,GB,2,5
2011,17,IND,JAX,5,8
2011,17,KC,DEN,6,4
2011,17,NYJ,MIA,2,5
2011,17,PIT,CLE,7,3
2011,17,SD,OAK,5,4
2011,17,SEA,ARI,6,4
2011,17,SF,STL,5,4
2011,17,TB,ATL,9,7
2011,17,TEN,HOU,2,5
2011,17,WAS,PHI,5,4
2011,18,ATL,NYG,6,4
2011,18,CIN,HOU,6,4
2011,18,DET,NO,7,4
2011,18,PIT,DEN,5,4
2011,19,DEN,NE,9,8
2011,19,HOU,BAL,5,4
2011,19,NO,SF,6,4
2011,19,NYG,GB,6,4
2011,20,BAL,NE,6,3
2011,20,NYG,SF,2,5
2011,21,NYG,NE,4,1
2012,1,ATL,KC,6,4
2012,1,BUF,NYJ,9,8
2012,1,CAR,TB,9,8
2012,1,CIN,BAL,9,8
2012,1,DAL,NYG,6,4
2012,1,IND,CHI,9,8
2012,1,JAX,MIN,7,3
2012,1,MIA,HOU,5,8
2012,1,NE,TEN,9,8
2012,1,PHI,CLE,4,2
2012,1,PIT,DEN,2,5
2012,1,SD,OAK,6,4
2012,1,SEA,ARI,6,4
2012,1,SF,GB,5,8
2012,1,STL,DET,2,5
2012,1,WAS,NO,9,8
2012,2,ARI,NE,7,3
2012,2,BAL,PHI,4,2
2012,2,CHI,GB,5,8
2012,2,CLE,CIN,9,8
2012,2,DAL,SEA,9,8
2012,2,DEN,ATL,9,7
2012,2,DET,SF,9,8
2012,2,HOU,JAX,9,8
2012,2,KC,BUF,9,8
2012,2,MIN,IND,5,8
2012,2,NO,CAR,5,4
2012,2,NYJ,PIT,5,4
2012,2,OAK,MIA,6,4
2012,2,TB,NYG,8,10
2012,2,TEN,SD,9,8
2012,2,WAS,STL,4,5
2012,3,ATL,SD,9,8
2012,3,BUF,CLE,5,8
2012,3,CIN,WAS,6,4
2012,3,DET,TEN,6,6
2012,3,GB,SEA,2,5
2012,3,HOU,DEN,9,8
2012,3,JAX,IND,4,2
2012,3,KC,NO,8,10
2012,3,NE,BAL,8,10
2012,3,NYG,CAR,9,8
2012,3,NYJ,MIA,8,2
2012,3,PHI,ARI,9,8
2012,3,PIT,OAK,4,2
2012,3,SF,MIN,9,8
2012,3,STL,CHI,5,8
2012,3,TB,DAL,6,4
2012,4,CAR,ATL,7,6
2012,4,CHI,DAL,6,4
2012,4,CIN,JAX,6,4
2012,4,CLE,BAL,9,8
2012,4,MIA,ARI,8,10
2012,4,MIN,DET,9,8
2012,4,NE,BUF,1,5
2012,4,NO,GB,1,6
2012,4,NYG,PHI,6,4
2012,4,OAK,DEN,9,8
2012,4,SD,KC,9,8
2012,4,SEA,STL,6,4
2012,4,SF,NYJ,5,8
2012,4,TEN,HOU,9,8
2012,4,WAS,TB,6,4
2012,5,ARI,STL,5,8
2012,5,ATL,WAS,4,5
2012,5,BAL,KC,7,3
2012,5,BUF,SF,9,8
2012,5,CHI,JAX,6,4
2012,5,CLE,NYG,7,4
2012,5,DEN,NE,9,8
2012,5,GB,IND,8,10
2012,5,HOU,NYJ,6,4
2012,5,MIA,CIN,7,3
2012,5,PHI,PIT,5,4
2012,5,SD,NO,2,5
2012,5,SEA,CAR,7,3
2012,5,TEN,MIN,9,8
2012,6,BUF,ARI,2,5
2012,6,CIN,CLE,7,3
2012,6,DAL,BAL,7,3
2012,6,DEN,SD,8,10
2012,6,DET,PHI,4,2
2012,6,GB,HOU,9,8
2012,6,IND,NYJ,9,8
2012,6,KC,TB,9,8
2012,6,MIN,WAS,5,4
2012,6,NE,SEA,8,10
2012,6,NYG,SF,5,8
2012,6,OAK,ATL,2,5
2012,6,PIT,TEN,1,6
2012,6,STL,MIA,5,4
2012,7,ARI,MIN,9,8
2012,7,BAL,HOU,9,8
2012,7,CLE,IND,6,4
2012,7,DAL,CAR,7,6
2012,7,DET,CHI,9,8
2012,7,GB,STL,5,8
2012,7,JAX,OAK,8,10
2012,7,NO,TB,2,6
2012,7,NYJ,NE,6,4
2012,7,PIT,CIN,2,5
2012,7,SEA,SF,7,3
2012,7,TEN,BUF,3,1
2012,7,WAS,NYG,7,3
2012,8,ATL,PHI,9,8
2012,8,CAR,CHI,8,10
2012,8,IND,TEN,8,10
2012,8,JAX,GB,5,8
2012,8,MIA,NYJ,9,8
2012,8,NE,STL,9,8
2012,8,NO,DEN,9,8
2012,8,NYG,DAL,6,4
2012,8,OAK,KC,6,4
2012,8,SD,CLE,6,4
2012,8,SEA,DET,2,5
2012,8,SF,ARI,9,8
2012,8,TB,MIN,9,8
2012,8,WAS,PIT,9,8
2012,9,ARI,GB,9,8
2012,9,BAL,CLE,6,4
2012,9,BUF,HOU,5,8
2012,9,CAR,WAS,6,4
2012,9,CHI,TEN,9,7
2012,9,DAL,ATL,7,3
2012,9,DEN,CIN,6,4
2012,9,DET,JAX,9,8
2012,9,KC,SD,9,8
2012,9,MIA,IND,2,5
2012,9,MIN,SEA,6,4
2012,9,PHI,NO,9,8
2012,9,PIT,NYG,4,2
2012,9,TB,OAK,6,4
2012,10,ATL,NO,6,4
2012,10,BUF,NE,9,8
2012,10,DAL,PHI,1,5
2012,10,DEN,CAR,9,8
2012,10,DET,MIN,9,8
2012,10,HOU,CHI,6,4
2012,10,IND,JAX,9,8
2012,10,KC,PIT,7,5
2012,10,NYG,CIN,9,8
2012,10,NYJ,SEA,5,8
2012,10,OAK,BAL,9,8
2012,10,SD,TB,7,3
2012,10,STL,SF,1,6
2012,10,TEN,MIA,9,8
2012,11,ARI,ATL,2,5
2012,11,BAL,PIT,7,3
2012,11,CHI,SF,9,8
2012,11,CIN,KC,9,8
2012,11,CLE,DAL,8,2
2012,11,GB,DET,4,2
2012,11,IND,NE,5,8
2012,11,JAX,HOU,8,10
2012,11,MIA,BUF,9,8
2012,11,NO,OAK,9,8
2012,11,NYJ,STL,7,4
2012,11,PHI,WAS,9,8
2012,11,SD,DEN,5,8
2012,11,TB,CAR,8,10
2012,12,ATL,TB,2,5
2012,12,BAL,SD,8,10
2012,12,BUF,IND,5,8
2012,12,CAR,PHI,7,3
2012,12,DEN,KC,2,5
2012,12,GB,NYG,9,8
2012,12,HOU,DET,8,2
2012,12,MIN,CHI,9,8
2012,12,NE,NYJ,9,8
2012,12,OAK,CIN,9,7
2012,12,PIT,CLE,6,4
2012,12,SEA,MIA,2,1
2012,12,SF,NO,7,3
2012,12,STL,ARI,7,6
2012,12,TEN,JAX,6,4
2012,12,WAS,DAL,5,4
2012,13,ARI,NYJ,7,3
2012,13,CAR,KC,6,4
2012,13,CIN,SD,2,5
2012,13,CLE,OAK,5,4
2012,13,HOU,TEN,9,8
2012,13,IND,DET,8,10
2012,13,JAX,BUF,9,8
2012,13,MIN,GB,7,3
2012,13,NE,MIA,5,8
2012,13,NO,ATL,9,8
2012,13,NYG,WAS,2,5
2012,13,PHI,DAL,4,5
2012,13,PIT,BAL,4,2
2012,13,SEA,CHI,8,2
2012,13,SF,STL,8,2
2012,13,TB,DEN,5,4
2012,14,ARI,SEA,9,7
2012,14,ATL,CAR,9,8
2012,14,BAL,WAS,4,2
2012,14,CHI,MIN,9,8
2012,14,DAL,CIN,8,10
2012,14,DEN,OAK,9,8
2012,14,DET,GB,2,5
2012,14,HOU,NE,9,7
2012,14,KC,CLE,5,8
2012,14,MIA,SF,6,4
2012,14,NO,NYG,9,8
2012,14,NYJ,JAX,7,3
2012,14,PHI,TB,4,2
2012,14,SD,PIT,9,8
2012,14,STL,BUF,8,10
2012,14,TEN,IND,4,5
2012,15,CAR,SD,9,7
2012,15,CIN,PHI,1,6
2012,15,DEN,BAL,9,8
2012,15,DET,ARI,5,4
2012,15,GB,CHI,6,4
2012,15,IND,HOU,9,8
2012,15,JAX,MIA,5,8
2012,15,KC,OAK,9,8
2012,15,MIN,STL,9,8
2012,15,NYG,ATL,9,7
2012,15,NYJ,TEN,6,4
2012,15,PIT,DAL,1,6
2012,15,SEA,BUF,9,8
2012,15,SF,NE,9,8
2012,15,TB,NO,9,8
2012,15,WAS,CLE,7,4
2012,16,ATL,DET,5,8
2012,16,BUF,MIA,9,8
2012,16,CHI,ARI,9,8
2012,16,CIN,PIT,7,6
2012,16,CLE,DEN,9,8
2012,16,IND,KC,7,3
2012,16,MIN,HOU,9,8
2012,16,NE,JAX,2,5
2012,16,NO,DAL,6,3
2012,16,NYG,BAL,9,8
2012,16,OAK,CAR,5,8
2012,16,SD,NYJ,7,3
2012,16,SF,SEA,9,7
2012,16,STL,TB,5,4
2012,16,TEN,GB,9,7
2012,16,WAS,PHI,5,4
2012,17,ARI,SF,6,4
2012,17,BAL,CIN,7,3
2012,17,CAR,NO,1,5
2012,17,CHI,DET,5,8
2012,17,CLE,PIT,6,4
2012,17,DAL,WAS,6,4
2012,17,GB,MIN,6,4
2012,17,HOU,IND,5,4
2012,17,JAX,TEN,7,4
2012,17,KC,DEN,9,8
2012,17,MIA,NE,9,8
2012,17,NYJ,BUF,5,8
2012,17,OAK,SD,9,8
2012,17,PHI,NYG,9,7
2012,17,STL,SEA,7,5
2012,17,TB,ATL,5,8
2012,18,CIN,HOU,5,4
2012,18,IND,BAL,5,8
2012,18,MIN,GB,9,8
2012,18,SEA,WAS,4,5
2012,19,BAL,DEN,8,10
2012,19,GB,SF,6,4
2012,19,HOU,NE,9,8
2012,19,SEA,ATL,9,8
2012,20,BAL,NE,2,5
2012,20,SF,ATL,8,2
2012,21,BAL,SF,5,8
2013,1,ARI,STL,4,2
2013,1,ATL,NO,7,3
2013,1,BAL,DEN,5,4
2013,1,CIN,CHI,2,5
2013,1,GB,SF,6,4
2013,1,HOU,SD,8,10
2013,1,KC,JAX,9,8
2013,1,MIA,CLE,6,4
2013,1,MIN,DET,7,3
2013,1,NE,BUF,1,1
2013,1,NYG,DAL,5,8
2013,1,OAK,IND,6,4
2013,1,PHI,WAS,9,8
2013,1,SEA,CAR,2,5
2013,1,TB,NYJ,2,5
2013,1,TEN,PIT,7,4
2013,2,CAR,BUF,3,1
2013,2,CLE,BAL,2,5
2013,2,DAL,KC,2,5
2013,2,DEN,NYG,7,3
2013,2,DET,ARI,2,5
2013,2,JAX,OAK,9,8
2013,2,MIA,IND,7,3
2013,2,MIN,CHI,1,6
2013,2,NO,TB,1,6
2013,2,NYJ,NE,5,4
2013,2,PIT,CIN,6,4
2013,2,SD,PHI,7,3
2013,2,SF,SEA,9,8
2013,2,STL,ATL,9,8
2013,2,TEN,HOU,7,6
2013,2,WAS,GB,9,8
2013,3,ARI,NO,5,8
2013,3,ATL,MIA,8,10
2013,3,BUF,NYJ,5,8
2013,3,CHI,PIT,9,8
2013,3,CLE,MIN,1,6
2013,3,DET,WAS,7,5
2013,3,GB,CIN,8,10
2013,3,HOU,BAL,5,4
2013,3,IND,SF,6,4
2013,3,JAX,SEA,9,8
2013,3,KC,PHI,5,8
2013,3,NYG,CAR,9,8
2013,3,OAK,DEN,9,7
2013,3,SD,TEN,4,2
2013,3,STL,DAL,9,7
2013,3,TB,NE,5,4
2013,4,ARI,TB,10,10
2013,4,BAL,BUF,9,8
2013,4,CHI,DET,9,8
2013,4,CIN,CLE,6,4
2013,4,DAL,SD,7,3
2013,4,IND,JAX,9,8
2013,4,MIA,NO,9,8
2013,4,NE,ATL,6,3
2013,4,NYG,KC,6,4
2013,4,NYJ,TEN,9,8
2013,4,PHI,DEN,9,8
2013,4,PIT,MIN,9,8
2013,4,SEA,HOU,8,10
2013,4,SF,STL,5,4
2013,4,WAS,OAK,4,2
2013,5,BAL,MIA,7,5
2013,5,BUF,CLE,2,3
2013,5,CAR,ARI,7,3
2013,5,DEN,DAL,2,6
2013,5,DET,GB,5,8
2013,5,HOU,SF,9,7
2013,5,JAX,STL,5,8
2013,5,KC,TEN,6,6
2013,5,NE,CIN,6,4
2013,5,NO,CHI,9,8
2013,5,NYJ,ATL,6,4
2013,5,PHI,NYG,7,4
2013,5,SD,OAK,9,8
2013,5,SEA,IND,4,5
2013,6,ARI,SF,6,4
2013,6,CAR,MIN,9,8
2013,6,CIN,BUF,6,4
2013,6,DET,CLE,2,5
2013,6,GB,BAL,6,4
2013,6,IND,SD,5,8
2013,6,JAX,DEN,9,8
2013,6,NO,NE,6,4
2013,6,NYG,CHI,9,8
2013,6,OAK,KC,6,4
2013,6,PHI,TB,7,3
2013,6,PIT,NYJ,6,4
2013,6,STL,HOU,9,8
2013,6,TEN,SEA,6,3
2013,6,WAS,DAL,5,8
2013,7,BAL,PIT,5,4
2013,7,BUF,MIA,3,1
2013,7,CHI,WAS,6,4
2013,7,CIN,DET,7,6
2013,7,CLE,GB,9,8
2013,7,DAL,PHI,6,4
2013,7,DEN,IND,5,4
2013,7,HOU,KC,7,3
2013,7,MIN,NYG,6,4
2013,7,NE,NYJ,2,5
2013,7,SD,JAX,9,8
2013,7,SEA,ARI,9,8
2013,7,SF,TEN,9,8
2013,7,STL,CAR,9,8
2013,7,TB,ATL,9,8
2013,8,ATL,ARI,9,8
2013,8,BUF,NO,9,8
2013,8,CAR,TB,9,8
2013,8,CLE,KC,5,4
2013,8,DAL,DET,3,1
2013,8,GB,MIN,5,4
2013,8,MIA,NE,4,2
2013,8,NYG,PHI,9,8
2013,8,NYJ,CIN,9,8
2013,8,PIT,OAK,9,8
2013,8,SEA,STL,7,3
2013,8,SF,JAX,9,7
2013,8,WAS,DEN,1,6
2013,9,ATL,CAR,9,8
2013,9,BAL,CLE,5,8
2013,9,CHI,GB,7,3
2013,9,CIN,MIA,7,6
2013,9,IND,HOU,10,9
2013,9,KC,BUF,2,5
2013,9,MIN,DAL,7,6
2013,9,NO,NYJ,6,4
2013,9,PHI,OAK,9,8
2013,9,PIT,NE,5,8
2013,9,SD,WAS,7,3
2013,9,TB,SEA,8,10
2013,9,TEN,STL,2,5
2013,10,BUF,PIT,6,4
2013,10,CAR,SF,4,5
2013,10,CIN,BAL,9,8
2013,10,DAL,NO,5,8
2013,10,DEN,SD,9,8
2013,10,DET,CHI,7,3
2013,10,HOU,ARI,7,3
2013,10,JAX,TEN,9,8
2013,10,MIA,TB,6,4
2013,10,OAK,NYG,2,5
2013,10,PHI,GB,5,8
2013,10,SEA,ATL,9,8
2013,10,STL,IND,9,7
2013,10,WAS,MIN,2,5
2013,11,ARI,JAX,7,6
2013,11,ATL,TB,9,8
2013,11,BAL,CHI,4,5
2013,11,CLE,CIN,5,4
2013,11,DET,PIT,3,1
2013,11,GB,NYG,9,8
2013,11,IND,TEN,4,2
2013,11,KC,DEN,9,8
2013,11,MIN,SEA,9,8
2013,11,NE,CAR,6,4
2013,11,NYJ,BUF,9,8
2013,11,OAK,HOU,6,4
2013,11,SD,MIA,7,4
2013,11,SF,NO,1,1
2013,11,WAS,PHI,9,8
2013,12,CAR,MIA,8,10
2013,12,CHI,STL,9,8
2013,12,DAL,NYG,5,4
2013,12,DEN,NE,4,2
2013,12,IND,ARI,9,8
2013,12,JAX,HOU,6,4
2013,12,MIN,GB,6,6
2013,12,NO,ATL,7,5
2013,12,NYJ,BAL,9,8
2013,12,PIT,CLE,5,4
2013,12,SD,KC,4,5
2013,12,SF,WAS,5,8
2013,12,TB,DET,2,5
2013,12,TEN,OAK,7,5
2013,13,ARI,PHI,9,8
2013,13,ATL,BUF,4,2
2013,13,CHI,MIN,8,2
2013,13,CIN,SD,7,3
2013,13,DEN,KC,2,6
2013,13,GB,DET,5,4
2013,13,JAX,CLE,4,2
2013,13,MIA,NYJ,6,4
2013,13,NE,HOU,4,5
2013,13,NO,SEA,9,7
2013,13,NYG,WAS,2,5
2013,13,OAK,DAL,2,5
2013,13,PIT,BAL,9,8
2013,13,STL,SF,9,8
2013,13,TB,CAR,5,8
2013,13,TEN,IND,7,3
2013,14,ATL,GB,4,2
2013,14,BUF,TB,9,8
2013,14,CAR,NO,9,8
2013,14,CLE,NE,8,10
2013,14,DAL,CHI,5,8
2013,14,DET,PHI,4,2
2013,14,HOU,JAX,5,8
2013,14,IND,CIN,9,8
2013,14,KC,WAS,9,7
2013,14,MIA,PIT,2,5
2013,14,MIN,BAL,1,6
2013,14,NYG,SD,9,8
2013,14,OAK,NYJ,9,8
2013,14,SEA,SF,7,3
2013,14,STL,ARI,9,8
2013,14,TEN,DEN,5,4
2013,15,ARI,TEN,7,3
2013,15,BAL,DET,2,5
2013,15,BUF,JAX,7,3
2013,15,CHI,CLE,4,5
2013,15,CIN,PIT,9,7
2013,15,GB,DAL,10,9
2013,15,HOU,IND,9,8
2013,15,KC,OAK,9,8
2013,15,NE,MIA,2,5
2013,15,NO,STL,9,8
2013,15,NYJ,CAR,5,8
2013,15,PHI,MIN,9,8
2013,15,SD,DEN,5,4
2013,15,SEA,NYG,5,8
2013,15,SF,TB,9,8
2013,15,WAS,ATL,6,3
2013,16,ARI,SEA,2,5
2013,16,ATL,SF,7,3
2013,16,CHI,PHI,9,7
2013,16,CLE,NYJ,7,3
2013,16,DAL,WAS,3,1
2013,16,DEN,HOU,6,4
2013,16,IND,KC,7,4
2013,16,MIA,BUF,9,8
2013,16,MIN,CIN,9,8
2013,16,NE,BAL,9,8
2013,16,NO,CAR,2,5
2013,16,NYG,DET,2,5
2013,16,OAK,SD,6,4
2013,16,PIT,GB,2,5
2013,16,TB,STL,6,4
2013,16,TEN,JAX,4,5
2013,17,BAL,CIN,6,4
2013,17,BUF,NE,9,8
2013,17,CAR,ATL,2,5
2013,17,CLE,PIT,9,8
2013,17,DEN,OAK,9,7
2013,17,DET,MIN,1,6
2013,17,GB,CHI,4,5
2013,17,HOU,TEN,7,4
2013,17,JAX,IND,9,7
2013,17,KC,SD,4,2
2013,17,NYJ,MIA,6,4
2013,17,PHI,DAL,7,3
2013,17,SF,ARI,5,4
2013,17,STL,SEA,9,8
2013,17,TB,NO,9,8
2013,17,WAS,NYG,6,4
2013,18,KC,IND,8,10
2013,18,NO,PHI,7,3
2013,18,SD,CIN,6,3
2013,18,SF,GB,7,3
2013,19,IND,NE,9,8
2013,19,NO,SEA,9,8
2013,19,SD,DEN,9,8
2013,19,SF,CAR,7,4
2013,20,NE,DEN,9,8
2013,20,SF,SEA,2,5
2013,21,SEA,DEN,9,8
2014,1,BUF,CHI,2,5
2014,1,CAR,TB,5,8
2014,1,CIN,BAL,5,8
2014,1,CLE,PIT,6,4
2014,1,GB,SEA,9,8
2014,1,IND,DEN,9,8
2014,1,JAX,PHI,4,2
2014,1,MIN,STL,5,8
2014,1,NE,MIA,2,5
2014,1,NO,ATL,4,2
2014,1,NYG,DET,9,8
2014,1,OAK,NYJ,6,4
2014,1,SD,ARI,4,2
2014,1,SF,DAL,9,8
2014,1,TEN,KC,5,4
2014,1,WAS,HOU,6,4
2014,2,ARI,NYG,7,3
2014,2,ATL,CIN,9,8
2014,2,CHI,SF,8,10
2014,2,DAL,TEN,9,8
2014,2,DET,CAR,6,4
2014,2,HOU,OAK,9,8
2014,2,JAX,WAS,9,8
2014,2,KC,DEN,5,8
2014,2,MIA,BUF,9,8
2014,2,NE,MIN,9,8
2014,2,NO,CLE,1,6
2014,2,NYJ,GB,4,2
2014,2,PHI,IND,8,10
2014,2,PIT,BAL,9,8
2014,2,SEA,SD,5,8
2014,2,STL,TB,2,5
2014,3,BAL,CLE,4,5
2014,3,CHI,NYJ,5,8
2014,3,DAL,STL,8,10
2014,3,DEN,SEA,5,8
2014,3,GB,DET,5,8
2014,3,HOU,NYG,5,8
2014,3,IND,JAX,9,8
2014,3,KC,MIA,6,4
2014,3,MIN,NO,5,8
2014,3,OAK,NE,6,4
2014,3,PIT,CAR,6,4
2014,3,SD,BUF,9,8
2014,3,SF,ARI,2,5
2014,3,TB,ATL,9,7
2014,3,TEN,CIN,9,8
2014,3,WAS,PHI,7,3
2014,4,ATL,MIN,5,8
2014,4,BUF,HOU,7,3
2014,4,CAR,BAL,9,8
2014,4,DET,NYJ,5,4
2014,4,GB,CHI,6,4
2014,4,JAX,SD,5,8
2014,4,MIA,OAK,9,8
2014,4,NE,KC,9,8
2014,4,NO,DAL,9,8
2014,4,NYG,WAS,9,8
2014,4,PHI,SF,2,5
2014,4,TB,PIT,8,10
2014,4,TEN,IND,9,8
2014,5,ARI,DEN,5,8
2014,5,ATL,NYG,2,5
2014,5,BAL,IND,5,8
2014,5,BUF,DET,8,10
2014,5,CHI,CAR,4,2
2014,5,CIN,NE,9,8
2014,5,CLE,TEN,10,9
2014,5,HOU,DAL,6,3
2014,5,KC,SF,7,5
2014,5,MIN,GB,9,7
2014,5,NYJ,SD,9,8
2014,5,PIT,JAX,7,3
2014,5,SEA,WAS,5,8
2014,5,STL,PHI,9,8
2014,5,TB,NO,3,1
2014,6,BAL,TB,9,7
2014,6,CAR,CIN,2,5
2014,6,CHI,ATL,6,4
2014,6,DAL,SEA,2,5
2014,6,DEN,NYJ,5,4
2014,6,DET,MIN,9,8
2014,6,GB,MIA,2,1
2014,6,IND,HOU,9,8
2014,6,JAX,TEN,6,4
2014,6,NE,BUF,5,8
2014,6,NYG,PHI,9,8
2014,6,PIT,CLE,9,8
2014,6,SD,OAK,2,5
2014,6,SF,STL,2,6
2014,6,WAS,ARI,6,4
2014,7,ARI,OAK,6,4
2014,7,ATL,BAL,9,8
2014,7,CAR,GB,9,7
2014,7,CIN,IND,9,8
2014,7,CLE,JAX,6,4
2014,7,HOU,PIT,7,6
2014,7,KC,SD,7,3
2014,7,MIA,CHI,9,8
2014,7,MIN,BUF,8,2
2014,7,NO,DET,8,10
2014,7,NYG,DAL,6,4
2014,7,NYJ,NE,7,4
2014,7,SEA,STL,9,8
2014,7,SF,DEN,9,8
2014,7,TEN,WAS,7,3
2014,8,BAL,CIN,6,4
2014,8,BUF,NYJ,9,8
2014,8,CHI,NE,9,7
2014,8,DET,ATL,10,9
2014,8,GB,NO,6,4
2014,8,HOU,TEN,5,4
2014,8,IND,PIT,9,8
2014,8,MIA,JAX,5,4
2014,8,MIN,TB,6,4
2014,8,OAK,CLE,5,8
2014,8,PHI,ARI,7,6
2014,8,SD,DEN,9,8
2014,8,SEA,CAR,4,2
2014,8,STL,KC,5,4
2014,8,WAS,DAL,7,5
2014,9,ARI,DAL,2,3
2014,9,BAL,PIT,5,4
2014,9,DEN,NE,9,8
2014,9,IND,NYG,9,8
2014,9,JAX,CIN,9,8
2014,9,NO,CAR,6,4
2014,9,NYJ,KC,9,8
2014,9,OAK,SEA,9,8
2014,9,PHI,HOU,6,4
2014,9,SD,MIA,9,8
2014,9,STL,SF,2,5
2014,9,TB,CLE,6,3
2014,9,WAS,MIN,4,2
2014,10,ATL,TB,6,4
2014,10,CAR,PHI,9,7
2014,10,CHI,GB,9,7
2014,10,CLE,CIN,9,8
2014,10,DAL,JAX,9,8
2014,10,DEN,OAK,5,4
2014,10,KC,BUF,8,10
2014,10,MIA,DET,6,6
2014,10,NYG,SEA,7,3
2014,10,PIT,NYJ,9,8
2014,10,SF,NO,6,4
2014,10,STL,ARI,2,5
2014,10,TEN,BAL,6,4
2014,11,ATL,CAR,7,4
2014,11,BUF,MIA,7,3
2014,11,CIN,NO,5,8
2014,11,DEN,STL,9,8
2014,11,DET,ARI,9,8
2014,11,HOU,CLE,6,4
2014,11,MIN,CHI,6,4
2014,11,NE,IND,5,8
2014,11,OAK,SD,9,8
2014,11,PHI,GB,9,7
2014,11,PIT,TEN,2,5
2014,11,SEA,KC,6,4
2014,11,SF,NYG,7,3
2014,11,TB,WAS,9,8
2014,12,ARI,SEA,9,8
2014,12,BAL,NO,6,4
2014,12,CIN,HOU,5,4
2014,12,CLE,ATL,7,4
2014,12,DAL,NYG,8,2
2014,12,DET,NE,9,8
2014,12,GB,MIN,6,4
2014,12,JAX,IND,5,8
2014,12,KC,OAK,6,4
2014,12,MIA,DEN,4,5
2014,12,NYJ,BUF,9,8
2014,12,STL,SD,7,3
2014,12,TB,CHI,2,5
2014,12,TEN,PHI,9,8
2014,12,WAS,SF,6,6
2014,13,ARI,ATL,9,8
2014,13,CAR,MIN,9,8
2014,13,CHI,DET,5,4
2014,13,CIN,TB,4,2
2014,13,CLE,BUF,6,4
2014,13,DEN,KC,9,8
2014,13,MIA,NYJ,8,10
2014,13,NE,GB,5,8
2014,13,NO,PIT,5,4
2014,13,NYG,JAX,8,10
2014,13,OAK,STL,9,7
2014,13,PHI,DAL,9,8
2014,13,SD,BAL,8,10
2014,13,SEA,SF,9,8
2014,13,TEN,HOU,9,8
2014,13,WAS,IND,9,8
2014,14,ATL,GB,9,8
2014,14,BAL,MIA,4,2
2014,14,BUF,DEN,9,8
2014,14,CAR,NO,9,8
2014,14,DAL,CHI,5,4
2014,14,HOU,JAX,2,5
2014,14,IND,CLE,8,10
2014,14,KC,ARI,2,5
2014,14,NE,SD,2,5
2014,14,NYG,TEN,9,8
2014,14,NYJ,MIN,6,4
2014,14,PIT,CIN,2,5
2014,14,SEA,PHI,5,4
2014,14,SF,OAK,6,4
2014,14,STL,WAS,5,8
2014,14,TB,DET,9,8
2014,15,ARI,STL,6,4
2014,15,CIN,CLE,9,8
2014,15,DAL,PHI,5,4
2014,15,DEN,SD,6,4
2014,15,GB,BUF,6,4
2014,15,HOU,IND,6,4
2014,15,JAX,BAL,6,4
2014,15,MIA,NE,9,8
2014,15,MIN,DET,4,5
2014,15,NO,CHI,9,8
2014,15,NYJ,TEN,4,5
2014,15,OAK,KC,9,8
2014,15,PIT,ATL,5,8
2014,15,SF,SEA,7,3
2014,15,TB,CAR,6,4
2014,15,WAS,NYG,7,3
2014,16,ATL,NO,5,4
2014,16,BAL,HOU,9,8
2014,16,BUF,OAK,6,4
2014,16,CLE,CAR,6,4
2014,16,DEN,CIN,6,4
2014,16,DET,CHI,7,6
2014,16,GB,TB,5,8
2014,16,IND,DAL,9,7
2014,16,KC,PIT,6,4
2014,16,MIN,MIA,4,2
2014,16,NE,NYJ,2,5
2014,16,NYG,STL,9,8
2014,16,PHI,WAS,7,3
2014,16,SD,SF,10,9
2014,16,SEA,ARI,6,4
2014,16,TEN,JAX,7,3
2014,17,ARI,SF,7,3
2014,17,BUF,NE,5,8
2014,17,CAR,ATL,9,8
2014,17,CHI,MIN,6,4
2014,17,CIN,PIT,6,4
2014,17,CLE,BAL,7,5
2014,17,DAL,WAS,9,8
2014,17,DET,GB,5,8
2014,17,IND,TEN,9,8
2014,17,JAX,HOU,6,4
2014,17,NO,TB,10,10
2014,17,NYJ,MIA,7,5
2014,17,OAK,DEN,9,8
2014,17,PHI,NYG,6,4
2014,17,SD,KC,9,8
2014,17,STL,SEA,7,3
2014,18,ARI,CAR,6,4
2014,18,BAL,PIT,6,4
2014,18,CIN,IND,5,8
2014,18,DET,DAL,8,10
2014,19,BAL,NE,4,5
2014,19,CAR,SEA,5,8
2014,19,DAL,GB,1,5
2014,19,IND,DEN,6,4
2014,20,GB,SEA,10,9
2014,20,IND,NE,9,8
2014,21,NE,SEA,8,10
